"id","score","title","content","channel_id","store_name","store_detail","author","author_link","author_at","capture_img","usable","created_at","updated_at","is_insulting","is_defamatory","post_reply_ai_recommend_id","post_reply_id","store_channel_id","active_tags","treatment","enhanced_content","keywords","message_id","can_reply"
KAKAO_MAP_13196783,8,"",소개로 임플란트 하는 중인데 원장님 선생님들 다 너무 친절하시고 과잉진료 없어서 좋아요^^ 믿고 오는 병원입니다.^^,KAKAO_MAP,내이튼치과의원,경기 화성시 오산동 1019,보때미,https://place.map.kakao.com/1417935752,2025-07-12 19:38:03.000 +0900,"",true,2025-07-12 18:00:10.910 +0900,2025-07-13 21:04:14.156 +0900,false,false,151614,303423,598,{},,,{},,true
NAVER_MAP_68719279907a90fbb4d092bd,9,"","직원분들 친절하시고 윤민정 원장님은 더 친절하세요~ 환하게 웃어주실때마다 기분이 좋아집니다! 
과잉진료 전혀 없어서 주변 지인들에게도 소개 하고 있어요~",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,"29231204",https://m.place.naver.com/my/5beeab81eaaee8c248a229ba/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=68719279907a90fbb4d092bd&v=2,2025-07-12 09:00:00.000 +0900,"",true,2025-07-13 00:00:09.934 +0900,2025-07-13 21:04:59.180 +0900,false,false,151615,303424,597,{},,,{},,true
NAVER_MAP_6871d7a3ad12d1cfbc18c906,7,"",치과치료는 긴장되고 두려웠는데 치료내내 의사선생님과 간호선생님의 따듯하고 세심한 배려 덕분에 편안하게 치료 받을수 있어서 감사했습니다,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,na****,https://m.place.naver.com/my/5c01363ccadd710d7e78de25/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6871d7a3ad12d1cfbc18c906&v=2,2025-07-12 09:00:00.000 +0900,"",true,2025-07-13 00:00:09.910 +0900,2025-07-13 21:05:43.277 +0900,false,false,151616,303425,597,{},,,{},,true
NAVER_MAP_686e2d1fd96efc2c68b97fc7,9,"","환자에게 알아듣기 쉽게 모든 선생님들이 설명 잘해주시고 친절하십니다. 신경치료후 전 후 엑스레이 설명도 해주시고
믿음+신뢰 뿜뿜!!!",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,first2015,https://m.place.naver.com/my/5dc4445c8f87a842bc780899/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=686e2d1fd96efc2c68b97fc7&v=2,2025-07-09 09:00:00.000 +0900,"",true,2025-07-10 00:00:12.041 +0900,2025-07-13 21:07:49.224 +0900,false,false,151617,303427,597,{},,,{},,true
NAVER_MAP_686cb76aeeb8e8a9623a5974,10,"","정기검사를 받으면서 느낀 점은 정말 친절한 서비스와 무리 없는 치료였습니다. 치료가 아프지 않았고, 전반적으로 만족스러운 경험이었습니다. 치료 효과가 좋고, 대기도 짧아서 매우 편리했습니다.",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,hyo****,https://m.place.naver.com/my/625d2ef382ac4fcb16f212ce/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=686cb76aeeb8e8a9623a5974&v=2,2025-07-08 09:00:00.000 +0900,"",true,2025-07-09 00:00:12.301 +0900,2025-07-13 21:08:00.645 +0900,false,false,151548,303428,597,{},,,{},,true
NAVER_MAP_686b29b36085412774cc0c4d,8,"","지금처럼 쭈~욱~~ 신경치료가 아프지 않고, 의사 선생님이 친절하게 설명해주셔서 정말 좋았습니다. 앞으로도 이런 마음 변하지 않기를 바래요!",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,kys2j254,https://m.place.naver.com/my/5b9d916e4f72fe3d3e7dadfe/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=686b29b36085412774cc0c4d&v=2,2025-07-07 09:00:00.000 +0900,"",true,2025-07-08 00:00:12.161 +0900,2025-07-08 10:55:43.313 +0900,false,false,151525,300544,597,{},,,{},,true
NAVER_MAP_686b52fabb9fc7b0df98502d,7,"",스케일링 받았는데 치석 하나없이 깨끗하게~스케일링 편하고 꼼꼼하게 받아서 만족합니다.,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,회원,https://m.place.naver.com/my/5f11b8fd9ec8258e4ac0567f/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=686b52fabb9fc7b0df98502d&v=2,2025-07-07 09:00:00.000 +0900,"",true,2025-07-08 00:00:12.134 +0900,2025-07-08 10:56:03.123 +0900,false,false,151526,300545,597,{},,,{},,true
KAKAO_MAP_13145772,5,"","치아 치료도 중요한만큼 치과 선택도 중요하다고봅니다.? 
적극 추천드립니다..",KAKAO_MAP,내이튼치과의원,경기 화성시 오산동 1019,훈남no7,https://place.map.kakao.com/1417935752,2025-07-05 18:59:03.000 +0900,"",true,2025-07-05 18:00:34.740 +0900,2025-07-08 12:16:25.691 +0900,false,false,151501,300609,598,{},,,{},,true
NAVER_MAP_68689832c32f0892bf69d454,10,"","온가족이 몇년째 다니고 있는데, 치료실력이 뛰어난 선생님 덕분에 매번 기분 좋은 치료를 받고 있습니다. 간호사분들과 직원분들도 매우 친절하시고, 치료 과정에 대한 설명을 잘 해주셔서 안심이 됩니다. 특히 치과에 대한 두려움이 많았던 막내아이가 여기서 치과를 극복하게 되어 저희 가족에게는 정말 특별한 장소입니다. 앞으로도 변함없는 응원을 보냅니다.",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,행복한원마담,https://m.place.naver.com/my/5c285a6931ba4dd1d260ce2e/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=68689832c32f0892bf69d454&v=2,2025-07-05 09:00:00.000 +0900,"",true,2025-07-07 00:00:08.636 +0900,2025-07-07 10:55:41.586 +0900,false,false,151503,300019,597,{},,,{},,true
NAVER_MAP_6865103508a1259c87b462eb,9,"","임플란트 검진 시 이상이 없어서 안심했고, 스케일링 치료도 매우 만족스러웠습니다. 전문적인 진료 덕분에 치료가 편안했습니다.",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,mkbrjsjy,https://m.place.naver.com/my/5de0d7c09ec8258e4a6a205c/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6865103508a1259c87b462eb&v=2,2025-07-02 09:00:00.000 +0900,"",true,2025-07-03 00:00:07.184 +0900,2025-07-04 22:12:12.450 +0900,false,false,151477,299995,597,{},,,{},,true
KAKAO_MAP_13096000,10,"","스케일링 치료를 받았는데, 과잉 진료 없이 전문적으로 치료해주시네요. 의사 선생님과 직원분들이 모두 친절하시고, 치료 과정에 대한 설명도 잘 해주셔서 편안한 마음으로 치료를 받았어요. 병원도 깨끗하고 시설이 좋아서 기분이 좋았고, 주말에도 진료가 가능하다는 점이 정말 좋네요 위치도 가까워서 종종 이용하려구요",KAKAO_MAP,내이튼치과의원,경기 화성시 오산동 1019,엽떡에치즈추가,https://place.map.kakao.com/1417935752,2025-06-28 20:58:05.000 +0900,"",true,2025-06-28 18:00:40.078 +0900,2025-06-29 13:24:35.340 +0900,false,false,151357,297198,598,{},,,{},,true
NAVER_MAP_685f5a3784819957b68bf94c,10,"","스케일링 치료를 받았는데, 과잉 진료 없이 전문적으로 치료해주시네요. 의사 선생님과 직원분들이 모두 친절하시고, 치료 과정에 대한 설명도 잘 해주셔서 편안한 마음으로 치료를 받았어요. 병원도 깨끗하고 시설이 좋아서 기분이 좋았고, 주말에도 진료가 가능하다는 점이 정말 좋네요 위치도 가까워서 종종 이용하려구요",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,엽떡에당면추가,https://m.place.naver.com/my/5ecbfa6e8f87a842bccf2a1b/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=685f5a3784819957b68bf94c&v=2,2025-06-28 09:00:00.000 +0900,"",true,2025-06-29 00:00:10.640 +0900,2025-06-29 13:25:15.153 +0900,false,false,151359,297199,597,{},,,{},,true
NAVER_MAP_685e158c7a62bc0d65e2d5df,10,"","보존치료가 정말 뛰어나고, 예민한 저를 아기처럼 잘 다뤄주셔서 덜 무서웠어요. 여러 치과를 다녀봤지만, 이제는 이곳으로 정착할 생각입니다. 선생님의 밝은 목소리 덕분에 항상 안도감을 느끼며 치료를 받을 수 있었습니다. 정말 감사합니다. 이곳은 동탄, 수원, 강남보다도 최고입니다.",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,배고픈곰젤링,https://m.place.naver.com/my/5e5b3a608f87a842bc107976/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=685e158c7a62bc0d65e2d5df&v=2,2025-06-27 09:00:00.000 +0900,"",true,2025-06-28 00:00:28.215 +0900,2025-06-29 13:25:41.596 +0900,false,false,151360,297200,597,{},,,{},,true
NAVER_MAP_684f88123e9eed3dbd1a6ae6,6,"",치과 공포증과 여러가지 핑계로 정말 오랜만에 치과치료를 하러갔는데  신경치료 안아프게 잘해주셔서  치료잘받고왔어요 앞으로 남은 치료도 덜 겁먹고 치료할수있을꺼같아요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,시소뮤직,https://m.place.naver.com/my/5e75970e8f87a842bc88d583/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=684f88123e9eed3dbd1a6ae6&v=2,2025-06-16 09:00:00.000 +0900,"",true,2025-06-17 00:00:36.339 +0900,2025-06-17 17:19:27.681 +0900,false,false,151179,277977,597,{},,,{},,true
NAVER_MAP_6849b3028c6e08c0ac393e12,7,"",반년째 치료중인데 원장님이 정말 친절하시고 무서운 마음도 이해 잘 해주세요~,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,호두맘j,https://m.place.naver.com/my/5d0bad1de773a8ee890c6d0a/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6849b3028c6e08c0ac393e12&v=2,2025-06-12 09:00:00.000 +0900,"",true,2025-06-26 00:00:24.988 +0900,2025-07-04 22:12:20.460 +0900,false,false,151478,299996,597,{},,,{},,true
NAVER_MAP_6846f6dffc4ade69b5728e5a,10,"","신경치료한 치아 뿌리에 염증이 나서 다른 치과에서 발치 후 임플란트 판정을 받아 좌절했었는데 내이튼치과 윤민정 원장님 만나서 재신경치료 받구 자연치아 살렸어요!!!ㅠㅠ
치아 살리려고 10군데 돌아다니면서 발품팔았는데 원장님이 제일 친절하구 꼼꼼하셔서 선택했는데 정말루 넘넘 친절하세요🥹
젊은 나이에 발치할 뻔 했는데 치아 살려주셔서 넘넘 감사드립니다💛 
정말 꼼꼼하게 봐주시고 최소한으루 필요한 진료만 해주시는데 엄청 친절하시기까지 해서 평생 원장님만 따라다니면서 치과진료 받구싶어요!!!ㅎㅎㅎㅎ 
무서워서 치과 근처에도 못갔었는데 원장님 덕분에 치과진료가 무섭지 않아요~~ 감사합니다🥹❣️
내이튼치과 오시면 절대 후회하지 않으실거에요 ㅎㅎㅎㅎ 제 가족들도 다 데리구 갈겁니다 ㅎㅎㅎㅎ",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,찌이닝60,https://m.place.naver.com/my/5cfa36eda49c1a30ee96c27c/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6846f6dffc4ade69b5728e5a&v=2,2025-06-09 09:00:00.000 +0900,"",true,2025-06-10 00:00:28.944 +0900,2025-06-10 11:50:55.149 +0900,false,false,151060,271536,597,{},,,{},,true
KAKAO_MAP_12892487,10,"",과잉진료 없이 세심하고 꼼꼼하게 잘 봐주십니다.다른 병원에서는 임플란트 하라고 했는데 여기서는 크라운으로 치료 잘했습니다. 아프지않고 다른 곳보다 훨씬 편하게 치료받을 수 있었습니다 간호사  접수등등 너무 친절하고 여러곳 방문후 선택한 치과 너무 잘간것 같아요,KAKAO_MAP,내이튼치과의원,경기 화성시 오산동 1019,이명순,https://place.map.kakao.com/1417935752,2025-06-01 19:16:03.000 +0900,"",true,2025-06-10 18:00:29.844 +0900,2025-06-11 10:50:01.783 +0900,false,false,151079,272210,598,{},,,{},,true
NAVER_MAP_683acd3a54d218ae077ca15f,7,"",주말 마지막 예약시간인데도 간호사분들이 친절하게 잘해주셔서 기분좋게 진료받았습니다. 감사합니다.,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,비둘기참치,https://m.place.naver.com/my/5b6370aa82bc38f95d2adaf5/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=683acd3a54d218ae077ca15f&v=2,2025-05-31 09:00:00.000 +0900,"",true,2025-06-01 00:00:16.317 +0900,2025-06-01 11:12:25.279 +0900,false,false,150924,266438,597,{},,,{},,true
KAKAO_MAP_12850956,9,"","교정전문치과에서 치아교정 시작 전에 충치치료를 하고 오라고 해서 방문하게 된 치과!
처음에 들어가니까 예약이 필요하다고 하셔서 예약을 하고 예약날짜와 시간에 맞춰 방문했는데 그렇게 친절할수가! 카운터에 계시는 분들도 친절하시고, 진료 봐주시는 부원장님도 모든 과정 하나하나 설명해주시고..!!
겁이 많은 편이라 치료과정이 무서워 덜덜 떨고있으니 마취 굳이 안해도 되는 간단한 치료임에도 불구하고  치료가 필요한 부분 주위에 다 손수 마취도 해주시고!!
ㅜㅜ 옆에 치위생사분은 손도 잡아주시고...ㅎㅎ
또 그때가 감기 걸렸을때라 코로 숨을 못쉬는 상황이었는데, 상황을 설명하니 입에 장치를 끼워주셔서 입으로 숨쉴 수 있게 해주시고..... 너무너무 감사해요:)
덕분에 치과에 대한 트라우마나 인식이 많이 좋아졌어요!!
교정하다가 또 충치생기면 갈게요...ㅋㅋ",KAKAO_MAP,내이튼치과의원,경기 화성시 오산동 1019,아리랑,https://place.map.kakao.com/1417935752,2025-05-26 19:49:05.000 +0900,"",true,2025-06-10 18:00:29.868 +0900,2025-06-11 10:51:14.432 +0900,false,false,151080,272211,598,{},,,{},,true
NAVER_MAP_6832db0867ebec7347bdb3ae,6,"","미루고미루던 치과를 이제서야 갔습니다 
치과에대한 공포가 어마무시해서 너무 겁먹었는데
지인의 추천으로 가게되었어요. 
마취에대한 두려움.. 미루다 더 커져버린 이 상태.. 
그런데 정말 태어나서 이렇게 안아픈 치려는 처음 받아봤습니다! 
특히 마취에 겁이 많은 저는 정말 마취전부터 달달달 떨렸는데 마취를 너무 신경써서 놔주셔서 정말 너무너무너무너무 아프지않고 
최고의 선생님이라고 생각했습니다🥹
겁먹지않게 말 한마디 더 걸어주시고
걱정해주시고
정은하선생님 마취 안아푸게 놔주셔서 너무너무 감사합니다 ! 다음주에도 잘 부탁드립니다 🥹🩷",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,all****,https://m.place.naver.com/my/5bef499acc60640c156436bc/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6832db0867ebec7347bdb3ae&v=2,2025-05-25 09:00:00.000 +0900,"",true,2025-05-26 00:00:22.229 +0900,2025-05-26 10:54:25.295 +0900,false,false,150828,261535,597,{},,,{},,true
NAVER_MAP_682ef4725d34eca10a87caa2,9,"",진료해주셔서 너무 감사해요~! 불편해서 몇일째 잠도 잘 못잤었는데~ 깔끔하게 해결해주셔서 정말정말 감사합니다!!ㅠㅠ 동탄맘 카페에서 추천 많이 하시길래 기다려서 찾아간 보람이 있어요~ 저도 앞으로 많이 추천 드릴께요~ 정말정말 감사합니다~!!♡.♡,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,blingmade,https://m.place.naver.com/my/5da2b8dd8f87a842bc657301/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=682ef4725d34eca10a87caa2&v=2,2025-05-22 09:00:00.000 +0900,"",true,2025-05-23 00:00:15.515 +0900,2025-05-26 10:54:53.290 +0900,false,false,150829,261536,597,{},,,{},,true
NAVER_MAP_682d9ae86e4f63f5828d3b65,5,"",엄청 친절하십니다^^,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,아이스그린티,https://m.place.naver.com/my/5bf66f9342c1f65d6b070a4d/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=682d9ae86e4f63f5828d3b65&v=2,2025-05-21 09:00:00.000 +0900,"",true,2025-05-22 00:00:18.478 +0900,2025-05-26 10:55:02.237 +0900,false,false,150830,261537,597,{},,,{},,true
NAVER_MAP_68183ca0fa717a81f9206678,3,"",리뷰 보고 방문했어요. 친절하세요.,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,SH mom,https://m.place.naver.com/my/5d1f6ed8c1e1a9844e86bed5/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=68183ca0fa717a81f9206678&v=2,2025-05-05 09:00:00.000 +0900,"",true,2025-06-26 00:00:24.974 +0900,2025-07-04 22:12:36.954 +0900,false,false,151479,299997,597,{},,,{},,true
NAVER_MAP_6811ca24e1bf87a9cd03c30b,6,"",친절하고  꼼꼼하게  잘 진료해 주세요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,몽글이9488,https://m.place.naver.com/my/5e952ccf8f87a842bc6d37df/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6811ca24e1bf87a9cd03c30b&v=2,2025-04-30 09:00:00.000 +0900,"",true,2025-05-01 15:20:16.152 +0900,2025-05-26 10:55:14.795 +0900,false,false,150512,261538,597,,,,,,true
KAKAO_MAP_12591568,7,"",겁쟁이인데 .. 무통마취도 좋고 .. 사랑니 잘 발치했습니다! 원장님 두 분 다 친절하세요 ㅠㅠ,KAKAO_MAP,내이튼치과의원,경기 화성시 오산동 1019,아이야,https://place.map.kakao.com/1417935752,2025-04-21 09:00:00.000 +0900,"",true,2025-04-22 09:40:56.619 +0900,2025-05-26 10:56:08.132 +0900,false,false,150410,261539,598,,,,,,true
NAVER_MAP_68033f80e4623638bc08ec4a,6,"",친절하고  꼼꼼하게 봐주세요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,몽글이9488,https://m.place.naver.com/my/5e952ccf8f87a842bc6d37df/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=68033f80e4623638bc08ec4a&v=2,2025-04-19 09:00:00.000 +0900,"",true,2025-04-19 16:20:13.488 +0900,2025-04-20 11:45:37.845 +0900,false,false,150398,238527,597,,,,,,true
NAVER_MAP_67f8ccb68e0778eea41dbe4c,10,"",인생치과입니다👍🏻 겁이 진짜 많아서 치과 안가고 방치하던 저인데 마취도 정말 안아프게 놔주시고 친절하시고 전문적인 치과를 알게된 것 같아요!!! 진짜 너~~~~~~~무 추천합니당🥹💙 마취를 어떻게 이렇게 안아프게 놔주실 수 있는 거죠ㅠㅠㅠㅜ 정말 요기 치과에서 평생 제 이를 맡길거예요><,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,areumi i,https://m.place.naver.com/my/5c1dcd2d28a9ae4ddbabbaed/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=67f8ccb68e0778eea41dbe4c&v=2,2025-04-11 09:00:00.000 +0900,"",true,2025-04-12 00:00:13.749 +0900,2025-04-12 11:53:14.467 +0900,false,false,150348,226817,597,,,,,,true
NAVER_MAP_67f77048a16ba171b9df3f95,10,"",다른 치과에서 치료 받다가 옮겼는데 대표원장님 엄청 친절하시고 치료도 안 아프게 꼼꼼히 정성스럽게 해주세요! 옮기길 너무 잘했다는 생각이 갈 때마다 드네요ㅠ 진짜 치과에 따라 치료 통증이나 예후가 너무 달라질 수 있다는 걸 느꼈고 무엇보다 어느 병원이든 다녀왔을 때 기분이 좋아야 또 가고 싶은데 여기가 그래요. 아무리 실력이 좋아도 친절하지 않으면 안 가고 싶은데 여긴 둘 다 좋아서 안 갈 이유가 없어요.,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,브이케,https://m.place.naver.com/my/5b7fa869f085c087130000a4/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=67f77048a16ba171b9df3f95&v=2,2025-04-10 09:00:00.000 +0900,"",true,2025-04-11 00:00:20.023 +0900,2025-04-12 11:56:14.751 +0900,false,false,150349,226818,597,,,,,,true
